source,target,weight,roiInfo
979666456,1169907679,9,"{""LX(L)"": {""pre"": 4, ""post"": 4}, ""LAL(L)"": {""pre"": 4, ""post"": 4}, ""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
979666456,1510303177,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
979666456,1510308226,7,"{""LX(R)"": {""pre"": 7, ""post"": 7}, ""LAL(R)"": {""pre"": 7, ""post"": 7}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 7}}"
979666456,1510648988,9,"{""LX(R)"": {""pre"": 9, ""post"": 9}, ""LAL(R)"": {""pre"": 9, ""post"": 9}, ""LAL(-GA)(R)"": {""pre"": 9, ""post"": 9}}"
979666456,1510666460,16,"{""LX(R)"": {""pre"": 16, ""post"": 16}, ""LAL(R)"": {""pre"": 16, ""post"": 16}, ""LAL(-GA)(R)"": {""pre"": 16, ""post"": 16}}"
979666456,1541333248,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
979666456,1541684136,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
979666456,1541701033,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
979666456,1546099433,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
979666456,1571371226,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
979666456,1571712309,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
979666456,1602199161,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
979666456,1602401866,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
979666456,1664942170,8,"{""LX(R)"": {""pre"": 8, ""post"": 8}, ""LAL(R)"": {""pre"": 8, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 8, ""post"": 8}}"
982389963,735488299,3,"{""INP"": {""pre"": 2, ""post"": 2}, ""CRE(R)"": {""pre"": 2, ""post"": 2}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 2, ""post"": 2}, ""LX(R)"": {""pre"": 1, ""post"": 1}, ""LAL(R)"": {""pre"": 1, ""post"": 1}, ""LAL(-GA)(R)"": {""pre"": 1, ""post"": 1}}"
982389963,987117151,9,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}, ""INP"": {""pre"": 1, ""post"": 1}, ""CRE(R)"": {""pre"": 1, ""post"": 1}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 1, ""post"": 1}, ""VMNP"": {""pre"": 2, ""post"": 2}, ""VES(R)"": {""pre"": 1, ""post"": 1}, ""EPA(R)"": {""pre"": 1, ""post"": 1}}"
982389963,1014802430,3,"{""LX(R)"": {""pre"": 2, ""post"": 2}, ""LAL(R)"": {""pre"": 2, ""post"": 2}, ""LAL(-GA)(R)"": {""pre"": 2, ""post"": 2}, ""INP"": {""pre"": 1, ""post"": 1}, ""CRE(R)"": {""pre"": 1, ""post"": 1}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 1, ""post"": 1}}"
982389963,1138579549,20,"{""LX(R)"": {""pre"": 13, ""post"": 13}, ""LAL(R)"": {""pre"": 13, ""post"": 13}, ""LAL(-GA)(R)"": {""pre"": 13, ""post"": 13}, ""INP"": {""pre"": 6, ""post"": 6}, ""CRE(R)"": {""pre"": 6, ""post"": 6}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 6, ""post"": 6}, ""VMNP"": {""pre"": 1, ""post"": 1}, ""VES(R)"": {""pre"": 1, ""post"": 1}}"
982389963,1138587910,8,"{""VMNP"": {""pre"": 5, ""post"": 5}, ""VES(R)"": {""pre"": 4, ""post"": 4}, ""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}, ""EPA(R)"": {""pre"": 1, ""post"": 1}}"
982389963,1140249804,10,"{""VMNP"": {""pre"": 9, ""post"": 9}, ""VES(R)"": {""pre"": 9, ""post"": 9}, ""LX(R)"": {""pre"": 1, ""post"": 1}, ""LAL(R)"": {""pre"": 1, ""post"": 1}, ""LAL(-GA)(R)"": {""pre"": 1, ""post"": 1}}"
982389963,1201296549,8,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}, ""INP"": {""pre"": 2, ""post"": 2}, ""CRE(R)"": {""pre"": 2, ""post"": 2}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 2, ""post"": 2}}"
982389963,1323402830,10,"{""INP"": {""pre"": 2, ""post"": 2}, ""CRE(R)"": {""pre"": 2, ""post"": 2}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 2, ""post"": 2}, ""LX(R)"": {""pre"": 7, ""post"": 7}, ""LAL(R)"": {""pre"": 7, ""post"": 7}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 7}, ""VMNP"": {""pre"": 1, ""post"": 1}, ""VES(R)"": {""pre"": 1, ""post"": 1}}"
982389963,1325133618,4,"{""LX(R)"": {""pre"": 2, ""post"": 2}, ""LAL(R)"": {""pre"": 2, ""post"": 2}, ""LAL(-GA)(R)"": {""pre"": 2, ""post"": 2}, ""INP"": {""pre"": 2, ""post"": 2}, ""CRE(R)"": {""pre"": 2, ""post"": 2}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 2, ""post"": 2}}"
982389963,1418572258,4,"{""VMNP"": {""pre"": 2, ""post"": 2}, ""VES(R)"": {""pre"": 2, ""post"": 2}, ""LX(R)"": {""pre"": 2, ""post"": 2}, ""LAL(R)"": {""pre"": 2, ""post"": 2}, ""LAL(-GA)(R)"": {""pre"": 2, ""post"": 2}}"
982389963,1437682133,3,"{""VMNP"": {""pre"": 3, ""post"": 3}, ""VES(R)"": {""pre"": 3, ""post"": 3}}"
982389963,1480653743,5,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}, ""INP"": {""pre"": 1, ""post"": 1}, ""CRE(R)"": {""pre"": 1, ""post"": 1}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 1, ""post"": 1}}"
982389963,1542024630,3,"{""LX(R)"": {""pre"": 1, ""post"": 1}, ""LAL(R)"": {""pre"": 1, ""post"": 1}, ""LAL(-GA)(R)"": {""pre"": 1, ""post"": 1}, ""VMNP"": {""pre"": 1, ""post"": 1}, ""VES(R)"": {""pre"": 1, ""post"": 1}, ""INP"": {""pre"": 1, ""post"": 1}, ""CRE(R)"": {""pre"": 1, ""post"": 1}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 1, ""post"": 1}}"
982389963,1572373099,3,"{""VMNP"": {""pre"": 3, ""post"": 3}, ""VES(R)"": {""pre"": 3, ""post"": 3}}"
982389963,1572390197,3,"{""VMNP"": {""pre"": 3, ""post"": 3}, ""VES(R)"": {""pre"": 1, ""post"": 1}, ""EPA(R)"": {""pre"": 2, ""post"": 2}}"
982389963,1598011458,3,"{""VMNP"": {""pre"": 2, ""post"": 2}, ""VES(R)"": {""pre"": 2, ""post"": 2}, ""LX(R)"": {""pre"": 1, ""post"": 1}, ""LAL(R)"": {""pre"": 1, ""post"": 1}, ""LAL(-GA)(R)"": {""pre"": 1, ""post"": 1}}"
982389963,1632409111,4,"{""VMNP"": {""pre"": 3, ""post"": 3}, ""VES(R)"": {""pre"": 3, ""post"": 3}, ""LX(R)"": {""pre"": 1, ""post"": 1}, ""LAL(R)"": {""pre"": 1, ""post"": 1}, ""LAL(-GA)(R)"": {""pre"": 1, ""post"": 1}}"
982389963,2036878120,7,"{""VMNP"": {""pre"": 7, ""post"": 7}, ""VES(R)"": {""pre"": 7, ""post"": 7}}"
982389963,2097928626,4,"{""VMNP"": {""pre"": 2, ""post"": 2}, ""VES(R)"": {""pre"": 2, ""post"": 2}, ""LX(R)"": {""pre"": 2, ""post"": 2}, ""LAL(R)"": {""pre"": 2, ""post"": 2}, ""LAL(-GA)(R)"": {""pre"": 2, ""post"": 2}}"
983042740,1572390197,3,"{""VMNP"": {""pre"": 3, ""post"": 3}, ""VES(R)"": {""pre"": 1, ""post"": 1}, ""SPS(R)"": {""pre"": 1, ""post"": 1}, ""EPA(R)"": {""pre"": 1, ""post"": 1}}"
983042740,5813022026,10,"{""INP"": {""pre"": 4, ""post"": 4}, ""CRE(R)"": {""pre"": 4, ""post"": 4}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 4, ""post"": 4}, ""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}, ""SNP(R)"": {""pre"": 1, ""post"": 1}, ""SIP(R)"": {""pre"": 1, ""post"": 1}}"
983042740,5813069496,5,"{""VMNP"": {""pre"": 5, ""post"": 5}, ""EPA(R)"": {""pre"": 2, ""post"": 2}, ""SPS(R)"": {""pre"": 3, ""post"": 3}}"
983767417,859269976,4,"{""INP"": {""pre"": 2, ""post"": 2}, ""CRE(R)"": {""pre"": 2, ""post"": 2}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 2, ""post"": 2}, ""LX(R)"": {""pre"": 2, ""post"": 2}, ""LAL(R)"": {""pre"": 2, ""post"": 2}, ""LAL(-GA)(R)"": {""pre"": 2, ""post"": 2}}"
983767417,889975909,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
983767417,956518968,11,"{""INP"": {""pre"": 6, ""post"": 6}, ""CRE(R)"": {""pre"": 6, ""post"": 6}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 6, ""post"": 6}, ""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
983767417,987117151,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
983767417,1049247113,4,"{""INP"": {""pre"": 3, ""post"": 3}, ""CRE(R)"": {""pre"": 3, ""post"": 3}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 3, ""post"": 3}, ""LX(R)"": {""pre"": 1, ""post"": 1}, ""LAL(R)"": {""pre"": 1, ""post"": 1}, ""LAL(-GA)(R)"": {""pre"": 1, ""post"": 1}}"
983767417,1076159832,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
983767417,1107561814,3,"{""INP"": {""pre"": 1, ""post"": 1}, ""CRE(R)"": {""pre"": 1, ""post"": 1}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 1, ""post"": 1}, ""LX(R)"": {""pre"": 2, ""post"": 2}, ""LAL(R)"": {""pre"": 2, ""post"": 2}, ""LAL(-GA)(R)"": {""pre"": 2, ""post"": 2}}"
983767417,1138587910,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
983767417,1231044615,14,"{""LX(R)"": {""pre"": 14, ""post"": 14}, ""LAL(R)"": {""pre"": 14, ""post"": 14}, ""LAL(-GA)(R)"": {""pre"": 14, ""post"": 14}}"
983767417,1262360335,4,"{""INP"": {""pre"": 1, ""post"": 1}, ""CRE(R)"": {""pre"": 1, ""post"": 1}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 1, ""post"": 1}, ""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
983767417,1268568859,21,"{""INP"": {""pre"": 9, ""post"": 9}, ""CRE(R)"": {""pre"": 9, ""post"": 9}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 9, ""post"": 9}, ""LX(R)"": {""pre"": 12, ""post"": 12}, ""LAL(R)"": {""pre"": 12, ""post"": 12}, ""LAL(-GA)(R)"": {""pre"": 12, ""post"": 12}}"
983767417,1300276335,4,"{""INP"": {""pre"": 4, ""post"": 4}, ""CRE(R)"": {""pre"": 4, ""post"": 4}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 4, ""post"": 4}}"
983767417,1417889456,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
983767417,1465630554,3,"{""INP"": {""pre"": 1, ""post"": 1}, ""CRE(R)"": {""pre"": 1, ""post"": 1}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 1, ""post"": 1}, ""LX(R)"": {""pre"": 2, ""post"": 2}, ""LAL(R)"": {""pre"": 2, ""post"": 2}, ""LAL(-GA)(R)"": {""pre"": 2, ""post"": 2}}"
983767417,1572744091,7,"{""LX(R)"": {""pre"": 7, ""post"": 7}, ""LAL(R)"": {""pre"": 7, ""post"": 7}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 7}}"
983767417,1603757560,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
983767417,1637171546,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
984440810,734088804,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
984440810,765810666,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
984440810,826844892,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
984440810,894422413,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
984440810,921654144,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
984440810,1069002537,3,"{""LX(R)"": {""pre"": 2, ""post"": 2}, ""LAL(R)"": {""pre"": 2, ""post"": 2}, ""LAL(-GA)(R)"": {""pre"": 2, ""post"": 2}, ""INP"": {""pre"": 1, ""post"": 1}, ""CRE(R)"": {""pre"": 1, ""post"": 1}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 1, ""post"": 1}}"
984440810,1076159832,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
984440810,1139240289,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
984440810,1139265826,67,"{""LX(R)"": {""pre"": 65, ""post"": 65}, ""LAL(R)"": {""pre"": 65, ""post"": 65}, ""LAL(-GA)(R)"": {""pre"": 65, ""post"": 65}, ""INP"": {""pre"": 2, ""post"": 2}, ""CRE(R)"": {""pre"": 2, ""post"": 2}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 2, ""post"": 2}}"
984440810,1419909152,14,"{""LX(R)"": {""pre"": 14, ""post"": 14}, ""LAL(R)"": {""pre"": 14, ""post"": 14}, ""LAL(-GA)(R)"": {""pre"": 14, ""post"": 14}}"
984440810,1448591766,20,"{""LX(R)"": {""pre"": 20, ""post"": 20}, ""LAL(R)"": {""pre"": 20, ""post"": 20}, ""LAL(-GA)(R)"": {""pre"": 20, ""post"": 20}}"
984440810,1479622707,12,"{""LX(R)"": {""pre"": 12, ""post"": 12}, ""LAL(R)"": {""pre"": 12, ""post"": 12}, ""LAL(-GA)(R)"": {""pre"": 12, ""post"": 12}}"
984440810,1481996688,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
984440810,1542024630,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
984440810,1572744091,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
984440810,1667865817,14,"{""LX(R)"": {""pre"": 14, ""post"": 14}, ""LAL(R)"": {""pre"": 14, ""post"": 14}, ""LAL(-GA)(R)"": {""pre"": 14, ""post"": 14}}"
984440810,1694807145,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
984440810,1729637685,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
984440810,5813022026,13,"{""LX(R)"": {""pre"": 13, ""post"": 13}, ""LAL(R)"": {""pre"": 13, ""post"": 13}, ""LAL(-GA)(R)"": {""pre"": 13, ""post"": 13}}"
984440810,5813043629,8,"{""LX(R)"": {""pre"": 8, ""post"": 8}, ""LAL(R)"": {""pre"": 8, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 8, ""post"": 8}}"
984440810,5813078438,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
984440810,5813088921,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
984536209,544038123,4,"{""INP"": {""pre"": 4, ""post"": 4}, ""CRE(R)"": {""pre"": 4, ""post"": 4}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 2, ""post"": 2}, ""ROB(R)"": {""pre"": 2, ""post"": 2}}"
984536209,669649730,3,"{""INP"": {""pre"": 1, ""post"": 1}, ""CRE(R)"": {""pre"": 1, ""post"": 1}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 1, ""post"": 1}, ""LX(R)"": {""pre"": 2, ""post"": 2}, ""LAL(R)"": {""pre"": 2, ""post"": 2}, ""LAL(-GA)(R)"": {""pre"": 2, ""post"": 2}}"
984536209,701345660,31,"{""INP"": {""pre"": 12, ""post"": 12}, ""CRE(R)"": {""pre"": 12, ""post"": 12}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 9, ""post"": 11}, ""LX(R)"": {""pre"": 19, ""post"": 19}, ""LAL(R)"": {""pre"": 19, ""post"": 19}, ""LAL(-GA)(R)"": {""pre"": 19, ""post"": 19}, ""ROB(R)"": {""pre"": 3, ""post"": 1}}"
984536209,730006122,3,"{""LX(R)"": {""pre"": 2, ""post"": 2}, ""LAL(R)"": {""pre"": 2, ""post"": 2}, ""LAL(-GA)(R)"": {""pre"": 2, ""post"": 2}, ""INP"": {""pre"": 1, ""post"": 1}, ""CRE(R)"": {""pre"": 1, ""post"": 1}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 1, ""post"": 1}}"
984536209,735488299,4,"{""INP"": {""pre"": 4, ""post"": 4}, ""CRE(R)"": {""pre"": 4, ""post"": 4}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 4, ""post"": 4}}"
984536209,796978752,14,"{""INP"": {""pre"": 10, ""post"": 10}, ""CRE(L)"": {""pre"": 10, ""post"": 10}, ""CRE(-RUB)(L)"": {""pre"": 10, ""post"": 10}, ""LX(R)"": {""pre"": 1, ""post"": 1}, ""LAL(R)"": {""pre"": 1, ""post"": 1}, ""LAL(-GA)(R)"": {""pre"": 1, ""post"": 1}, ""LX(L)"": {""pre"": 3, ""post"": 3}, ""LAL(L)"": {""pre"": 3, ""post"": 3}}"
984536209,863698974,3,"{""INP"": {""pre"": 3, ""post"": 3}, ""CRE(R)"": {""pre"": 2, ""post"": 2}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 2, ""post"": 2}, ""CRE(L)"": {""pre"": 1, ""post"": 1}, ""CRE(-RUB)(L)"": {""pre"": 1, ""post"": 1}}"
984536209,894702888,15,"{""INP"": {""pre"": 3, ""post"": 3}, ""CRE(R)"": {""pre"": 3, ""post"": 3}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 2, ""post"": 2}, ""LX(R)"": {""pre"": 12, ""post"": 12}, ""LAL(R)"": {""pre"": 12, ""post"": 12}, ""LAL(-GA)(R)"": {""pre"": 12, ""post"": 12}, ""ROB(R)"": {""pre"": 1, ""post"": 1}}"
984536209,926813501,11,"{""LX(R)"": {""pre"": 7, ""post"": 7}, ""LAL(R)"": {""pre"": 7, ""post"": 7}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 7}, ""INP"": {""pre"": 4, ""post"": 4}, ""CRE(R)"": {""pre"": 4, ""post"": 4}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 4, ""post"": 4}}"
984536209,952374245,64,"{""INP"": {""pre"": 46, ""post"": 47}, ""CRE(R)"": {""pre"": 42, ""post"": 43}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 42, ""post"": 43}, ""LX(R)"": {""pre"": 17, ""post"": 16}, ""LAL(R)"": {""pre"": 17, ""post"": 16}, ""LAL(-GA)(R)"": {""pre"": 17, ""post"": 16}, ""CRE(L)"": {""pre"": 4, ""post"": 4}, ""CRE(-RUB)(L)"": {""pre"": 4, ""post"": 4}, ""LX(L)"": {""pre"": 1, ""post"": 1}, ""LAL(L)"": {""pre"": 1, ""post"": 1}}"
984536209,956820684,3,"{""INP"": {""pre"": 1, ""post"": 1}, ""CRE(R)"": {""pre"": 1, ""post"": 1}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 1, ""post"": 1}, ""LX(R)"": {""pre"": 2, ""post"": 2}, ""LAL(R)"": {""pre"": 2, ""post"": 2}, ""LAL(-GA)(R)"": {""pre"": 2, ""post"": 2}}"
984536209,987117151,5,"{""INP"": {""pre"": 4, ""post"": 4}, ""CRE(R)"": {""pre"": 4, ""post"": 4}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 4, ""post"": 4}, ""LX(R)"": {""pre"": 1, ""post"": 1}, ""LAL(R)"": {""pre"": 1, ""post"": 1}, ""LAL(-GA)(R)"": {""pre"": 1, ""post"": 1}}"
984536209,1011611587,116,"{""INP"": {""pre"": 57, ""post"": 57}, ""CRE(R)"": {""pre"": 57, ""post"": 57}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 55, ""post"": 55}, ""LX(R)"": {""pre"": 59, ""post"": 59}, ""LAL(R)"": {""pre"": 59, ""post"": 59}, ""LAL(-GA)(R)"": {""pre"": 59, ""post"": 59}, ""ROB(R)"": {""pre"": 2, ""post"": 2}}"
984536209,1051631142,17,"{""INP"": {""pre"": 7, ""post"": 7}, ""CRE(R)"": {""pre"": 7, ""post"": 7}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 7, ""post"": 7}, ""LX(R)"": {""pre"": 10, ""post"": 10}, ""LAL(R)"": {""pre"": 10, ""post"": 10}, ""LAL(-GA)(R)"": {""pre"": 10, ""post"": 10}}"
984536209,1138579549,139,"{""LX(R)"": {""pre"": 70, ""post"": 70}, ""LAL(R)"": {""pre"": 70, ""post"": 70}, ""LAL(-GA)(R)"": {""pre"": 70, ""post"": 70}, ""INP"": {""pre"": 69, ""post"": 69}, ""CRE(R)"": {""pre"": 69, ""post"": 69}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 68, ""post"": 68}, ""ROB(R)"": {""pre"": 1, ""post"": 1}}"
984536209,1138587910,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
984536209,1144761556,3,"{""INP"": {""pre"": 3, ""post"": 3}, ""CRE(R)"": {""pre"": 3, ""post"": 3}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 3, ""post"": 3}}"
984536209,1201296549,41,"{""INP"": {""pre"": 14, ""post"": 14}, ""CRE(R)"": {""pre"": 14, ""post"": 14}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 14, ""post"": 13}, ""LX(R)"": {""pre"": 27, ""post"": 27}, ""LAL(R)"": {""pre"": 27, ""post"": 27}, ""LAL(-GA)(R)"": {""pre"": 27, ""post"": 27}, ""ROB(R)"": {""post"": 1}}"
984536209,1232038141,10,"{""INP"": {""pre"": 3, ""post"": 3}, ""CRE(R)"": {""pre"": 3, ""post"": 3}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 3, ""post"": 3}, ""LX(R)"": {""pre"": 7, ""post"": 7}, ""LAL(R)"": {""pre"": 7, ""post"": 7}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 7}}"
984536209,1268179590,11,"{""INP"": {""pre"": 8, ""post"": 8}, ""CRE(R)"": {""pre"": 8, ""post"": 8}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 8, ""post"": 8}, ""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
984536209,1292367728,36,"{""INP"": {""pre"": 15, ""post"": 15}, ""CRE(R)"": {""pre"": 15, ""post"": 15}, ""CRE(-ROB,-RUB)(R)"": {""pre"": 11, ""post"": 11}, ""LX(R)"": {""pre"": 21, ""post"": 21}, ""LAL(R)"": {""pre"": 21, ""post"": 21}, ""LAL(-GA)(R)"": {""pre"": 21, ""post"": 21}, ""ROB(R)"": {""pre"": 4, ""post"": 4}}"
